State;Year;Mo;Day;Victim;County;Latitude;Longitude;Race;Sex;Mob;Offense;Note;2nd Name;3rd Name;;Comments;;;;;;;;;;;;;;;;;;;Source
LA;1897;1;19;John Johnson;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Murder;;Gus Johnson;;;;;;;;;;;;;;;;;;;;;;
LA;1898;4;2;Wm. Bell;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
LA;1899;8;8;"""Echo"" Brown";Tangipahoa ;30,6266;-90,4057;Blk;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1900;9;21;George Beckham;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Robbery;;George Bickham;;;;;;;;;;;;;;;;;;;;;;
LA;1900;9;21;Nathaniel Bowman;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1900;9;21;Charles Elliot;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1900;9;21;Iziah Rollins;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1905;11;26;Monroe Williams;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Criminal assault (rape)  ;;Monsie Williams;;;;;;;;;;;;;;;;;;;;;;
LA;1917;2;28;Emma Hooper;Tangipahoa ;30,6266;-90,4057;Blk;Fe;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1917;7;29;Daniel Rout;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1917;7;29;Jerry Rout;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1884;8;30;Edward Thomas;Tate ;34,6503;-89,9448;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1898;3;2;Frederick Moore;Tate ;34,6503;-89,9448;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1907;5;21;Son of S. Padgett;Tattnall;32,0458;-82,0582;Blk;Male;;Race hatred;;;;;;;;;;;;;;;;;;;;;;;;
GA;1886;7;25;Mary Hollenbeck;Tattnall ;32,0458;-82,0582;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1894;3;5;Sylvester Rhodes;Tattnall ;32,0458;-82,0582;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1907;5;21;Daughter of S. Padgett;Tattnall ;32,0458;-82,0582;Blk;Fe;;Race hatred;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1907;5;21;Wife of S. Padgett;Tattnall ;32,0458;-82,0582;Blk;Fe;;Race hatred;;;;;;;;;;;;;;;;;;;;;;;;
GA;1907;5;21;Sim Padgett;Tattnall ;32,0458;-82,0582;Blk;Male;;Aiding criminal;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
FL;1895;5;9;Brad Hampton;Taylor ;30,047;-83,6035;Blk;Male;;Plotting against white women;;;;;;;;;;;;;;;;;;;;;;;;
FL;1904;10;4;— Rivers;Taylor ;30,047;-83,6035;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
FL;1908;3;19;Will McMillan;Taylor ;30,047;-83,6035;Blk;Male;;Murder;;Will McMullin;;;;;;;;;;;;;;;;;;;;;;
FL;1908;3;19;Richard Smith;Taylor ;30,047;-83,6035;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1909;9;26;Charles Anderson;Taylor ;30,047;-83,6035;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1922;12;8;Charles Wright;Taylor ;30,047;-83,6035;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1922;12;11;Arthur Young;Taylor ;30,047;-83,6035;Blk;Male;;Implicated in murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1919;5;.;Berry Washington;Telfair ;31,9298;-82,939;Blk;Male;;Murder;;Wash born;;;;;;;;;;;;;;;;;;;;;;
LA;1890;2;18;R. F. Emerson;Tensas ;32,0018;-91,3401;Wht;Male;;Assault;;;;;;;;;;;;;;;;;;;;;;;;
GA;1890;11;18;John Simmons;Thomas ;30,8637;-83,9193;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1891;11;1;Larkin Nix;Thomas ;30,8637;-83,9193;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1900;6;11;Renny Jefferson;Thomas ;30,8637;-83,9193;Blk;Male;;Attempted rape;;Senny Jefferson;;;;;;;;;;;;;;;;;;;;;;
GA;1902;4;15;Henry Young;Thomas ;30,8637;-83,9193;Blk;Male;;Unknown;;Harry Young;;;;;;;;;;;;;;;;;;;;;;
GA;1917;3;1;Linton Clinton;Thomas ;30,8637;-83,9193;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1920;11;30;Unnamed Negro;Thomas ;30,8637;-83,9193;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1930;9;25;Wm. Kirkland;Thomas ;30,8637;-83,9193;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1908;8;9;Charles Lokie;Tift ;31,4574;-83,5266;Blk;Male;;Insulted white woman;;;;;;;;;;;;;;;;;;;;;;;;
MS;1898;8;8;Richard Thurmond;Tippah ;34,7684;-88,9089;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1889;7;11;Prince Luster;Tishomingo ;34,7404;-88,2393;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1889;7;14;Swan Burnes;Tishomingo ;34,7404;-88,2393;Blk;Male;;Murder;;Swan Burres;;;;;;;;;;;;;;;;;;;;;;
MS;1906;4;29;Wm. Brown;Tishomingo ;34,7404;-88,2393;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1884;7;6;Dick Henderson;Todd;36,8356;-87,1792;Blk;Male;;Cutting white boy;;;;;;;;;;;;;;;;;;;;;;;;
KY;1889;11;24;J. O. A. Smith;Todd;36,8356;-87,1792;Wht;Male;;Murder;;Joseph A. Smith;;;;;;;;;;;;;;;;;;;;;;
KY;1892;12;19;James Bond;Todd;36,8356;-87,1792;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1900;10;18;Fratus Warfield;Todd;36,8356;-87,1792;Blk;Male;;Attempted rape;;Fraten Warfield;;;;;;;;;;;;;;;;;;;;;;
KY;1904;1;24;Lewis Radford;Todd;36,8356;-87,1792;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1905;10;12;Frank Leavell;Todd;36,8356;-87,1792;Blk;Male;;Entering woman's room;;;;;;;;;;;;;;;;;;;;;;;;
KY;1926;6;15;Primus Kirby;Todd;36,8356;-87,1792;Blk;Male;;Assault;;Trimus Kirby;;;;;;;;;;;;;;;;;;;;;;
GA;1908;7;28;Alonzo Williams;Toombs ;32,1217;-82,3313;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1910;3;1;Will Williamson;Toombs ;32,1217;-82,3313;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1912;2;6;Homer Stewart;Toombs ;32,1217;-82,3313;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1926;7;5;Willie Wilson;Toombs ;32,1217;-82,3313;Wht;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;6;28;Mollie Smith;Trigg;36,8064;-87,8733;Wht;Fe;;Aiding murderer;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;6;28;Abitahl Colston;Trigg;36,8064;-87,8733;Wht;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1906;1;21;Ernest Baker;Trigg;36,8064;-87,8733;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1909;8;9;Wallace Miller;Trigg;36,8064;-87,8733;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1884;7;11;Willis Hardin;Troup ;33,0335;-85,0283;Blk;Male;;Rape;;Wesley Harden;Willis Hodnett;;;;;;;;;;;;;;;;;;;;;
GA;1884;7;18;Samuel Gibson;Troup ;33,0335;-85,0283;Blk;Male;Blk;Incest;;;;;;;;;;;;;;;;;;;;;;;;
GA;1913;5;12;Samuel Owensby;Troup ;33,0335;-85,0283;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;4;16;Moses York;Tunica ;34,6507;-90,375;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;9;14;Frank Brown;Tunica ;34,6507;-90,375;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;9;14;Wm. Brown;Tunica ;34,6507;-90,375;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;9;14;David Moore;Tunica ;34,6507;-90,375;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1902;7;17;Wm. Ody;Tunica ;34,6507;-90,375;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1907;10;11;Wm. Jackson;Tunica ;34,6507;-90,375;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
MS;1907;10;11;James Shoots;Tunica ;34,6507;-90,375;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
MS;1907;10;11;George Robinson;Tunica ;34,6507;-90,375;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
MS;1908;1;28;Unnamed Negro;Tunica ;34,6507;-90,375;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1908;1;28;Unnamed Negro;Tunica ;34,6507;-90,375;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1914;6;29;James Robinson;Tunica ;34,6507;-90,375;Blk;Male;;Complicity in murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1923;11;19;Edward Hardy;Tunica ;34,6507;-90,375;Blk;Male;Blk;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
MS;1924;9;15;Walter Bell;Tunica ;34,6507;-90,375;Blk;Male;;Murder;Uncertain;Arthur Bell;;;;;;;;;;;;;;;;;;;;;;
GA;1910;4;14;Albert Royal;Turner ;31,7164;-83,6241;Blk;Male;;Suing white man;;;;;;;;;;;;;;;;;;;;;;;;
GA;1910;4;14;Charles Jackson;Turner ;31,7164;-83,6241;Blk;Male;;Testifying;;;;;;;;;;;;;;;;;;;;;;;;
AL;1884;7;18;Andy Burke;Tuscaloosa ;33,2896;-87,5251;Blk;Male;;Attempted rape;;Henry Burke;Henry Rurk;;;;;;;;;;;;;;;;;;;;;
AL;1889;12;26;Bud Wilson;Tuscaloosa ;33,2896;-87,5251;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1892;2;10;Unnamed Negro;Tuscaloosa ;33,2896;-87,5251;Blk;Male;;Robbery & arson;;;;;;;;;;;;;;;;;;;;;;;;
AL;1892;2;10;Unnamed Negro;Tuscaloosa ;33,2896;-87,5251;Blk;Male;;Robbery & arson;;;;;;;;;;;;;;;;;;;;;;;;
AL;1898;7;13;Sidney Johnson;Tuscaloosa ;33,2896;-87,5251;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1897;1;22;Charles Forsyth, Jr.;Twiggs ;32,6672;-83,4271;Blk;Male;;Murder;;Charles Forsythe;;;;;;;;;;;;;;;;;;;;;;
GA;1897;1;22;Willis White;Twiggs ;32,6672;-83,4271;Blk;Male;;Murder;;Wm. White;;;;;;;;;;;;;;;;;;;;;;
GA;1899;10;26;John Goolsby;Twiggs ;32,6672;-83,4271;Blk;Male;;Murder;;John Goosby;;;;;;;;;;;;;;;;;;;;;;
GA;1916;2;12;Marvin Harris;Twiggs ;32,6672;-83,4271;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1894;7;11;Unnamed Negro;Undetermined;;;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
AR;1894;7;11;Unnamed Negro;Undetermined;;;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
TN;1918;5;19;Thomas Devert;Unicoi;36,1107;-82,4323;Blk;Male;;Rape & murder;;John McDonald ;;;;;;;;;;;;;;;;;;;;;;
AR;1883;3;31;Albert Williams;Union;33,1713;-92,5972;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AR;1904;8;30;— Bates;Union;33,1713;-92,5972;Blk;Fe;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AR;1904;8;30;— Stover;Union;33,1713;-92,5972;Wht;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AR;1904;8;30;Smead Stith;Union;33,1713;-92,5972;Blk;Male;;Frightened woman;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AR;1910;7;6;Sam Powell;Union;33,1713;-92,5972;Blk;Male;;Robbery & arson;;;;;;;;;;;;;;;;;;;;;;;;
AR;1919;5;21;Frank Livingston;Union;33,1713;-92,5972;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1923;8;10;Edward Brock;Union;33,1713;-92,5972;Blk;Male;;Insulted woman;;Edward Brooks;;;;;;;;;;;;;;;;;;;;;;
KY;1893;8;18;Charles Walton;Union;37,6584;-87,9454;Blk;Male;;Murder;;Charles A. Waltoo;;;;;;;;;;;;;;;;;;;;;;
KY;1895;5;24;Claude Kennedy;Union;37,6584;-87,9454;Blk;Male;;Attempted rape;;Claude Thompson;;;;;;;;;;;;;;;;;;;;;;
LA;1887;8;13;Green Hosley;Union ;32,8318;-92,3748;Blk;Male;;Race prejudice;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;1;8;Unnamed Negro;Union ;32,8318;-92,3748;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
MS;1887;4;11;Bud Williamson;Union ;34,4905;-89,0039;Unk;Male;;Murder;;Wm. Bird;;;;;;;;;;;;;;;;;;;;;;
MS;1925;9;20;J. Q. Ivey;Union ;34,4905;-89,0039;Blk;Male;;Rape;;L. Q. Ivey;;;;;;;;;;;;;;;;;;;;;;
NC;1885;3;4;Lee Stratten;Union ;34,9884;-80,5307;Blk;Male;;Rape;;Lee Staton;Lee Staten;;;;;;;;;;;;;;;;;;;;;
NC;1903;7;2;John Osborne;Union ;34,9884;-80,5307;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
SC;1889;6;26;Andrew McKnight;Union ;34,6895;-81,6191;Unk;Male;;Making indecent remarks;;;;;;;;;;;;;;;;;;;;;;;;
SC;1906;6;3;Mose Hughes;Union ;34,6895;-81,6191;Blk;Male;;Father of arsonist;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
SC;1930;6;21;Dan Jenkins;Union ;34,6895;-81,6191;Blk;Male;;Attacked women (rape);;;;;;;;;;;;;;;;;;;;;;;;
AR;1894;2;9;Henry Bruce;Van Buren;35,5806;-92,5157;Wht;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
AR;1894;2;9;Robert Plunkett;Van Buren;35,5806;-92,5157;Wht;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
AR;1894;2;9;Charles Plunkett;Van Buren;35,5806;-92,5157;Wht;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
AR;1899;4;17;W.H. Hardin;Van Buren;35,5806;-92,5157;Wht;Male;;Murder;;W. H. Harkin;;;;;;;;;;;;;;;;;;;;;;
TN;1896;4;26;Wm. Hillis;Van Buren;35,696;-85,4526;Wht;Male;;Murder;;Wm. Hills;;;;;;;;;;;;;;;;;;;;;;
NC;1915;3;12;Mrs. Joe Perry;Vance ;36,3649;-78,4079;Blk;Fe;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
NC;1915;3;12;Child of J. Perry;Vance ;36,3649;-78,4079;Blk;Unk;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
LA;1909;10;7;Mike Rodrigauez;Vernon ;31,1083;-93,1843;Wht;Male;;Robbery;;Michael Rodriquez;;;Carried out by Lake City Light Dragoons, possible that this group may have been a Red Shirt Group left over from 1876;;;;;;;;;;;;;;;;;;;from an 11/10/98 e-mail message from  Bruce Baker (bebaker@mail.awod.com)
FL;1891;9;26;Lee Bailey;Volusia ;31,1083;-93,1843;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1896;4;15;John Van Brunt;Volusia ;31,1083;-93,1843;Unk;Male;;Peeping Tom;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1900;6;12;Ned Cobb;W. Baton Rouge ;30,4636;-91,3127;Blk;Male;;Murder;;Seth Cobb;;;;;;;;;;;;;;;;;;;;;;
LA;1900;10;19;Melby Dotson;W. Baton Rouge ;30,4636;-91,3127;Blk;Male;;Shooting man;;Wiley Johnson ;Nubry Johnson;;;;;;;;;;;;;;;;;;;;;
LA;1912;12;23;Norm Cadore;W. Baton Rouge ;30,4636;-91,3127;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1887;4;28;Gracy Blanton;W. Carroll ;32,7885;-91,4568;Blk;Fe;;Robbery & arson;;Grate Blanton;;;;;;;;;;;;;;;;;;;;;;
LA;1887;4;28;Richard Goodwin;W. Carroll ;32,7885;-91,4568;Blk;Male;;Robbery & arson;;;;;;;;;;;;;;;;;;;;;;;;
LA;1902;1;25;Unnamed Negro;W. Carroll ;32,7885;-91,4568;Blk;Male;;Murder & stealing;;;;;;;;;;;;;;;;;;;;;;;;
LA;1902;1;25;Unnamed Negro;W. Carroll ;32,7885;-91,4568;Blk;Male;;Murder & stealing;;;;;;;;;;;;;;;;;;;;;;;;
LA;1902;1;25;Unnamed Negro;W. Carroll ;32,7885;-91,4568;Blk;Male;;Murder & stealing;;;;;;;;;;;;;;;;;;;;;;;;
LA;1906;3;28;"""Cotton"" —";W. Carroll ;32,7885;-91,4568;Blk;Male;;Attempted rape;;Corrolle Cotton;;;;;;;;;;;;;;;;;;;;;;
LA;1908;2;6;Robert Mitchell;W. Carroll ;32,7885;-91,4568;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1909;10;28;Joseph Gilford;W. Carroll ;32,7885;-91,4568;Blk;Male;;Murder;;Joseph Gifford;;;;;;;;;;;;;;;;;;;;;;
LA;1909;10;28;Alexander Hill;W. Carroll ;32,7885;-91,4568;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1890;1;8;Henry Ward;W. Feliciana ;30,8798;-91,42;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1894;1;18;Unnamed Negro;W. Feliciana ;30,8798;-91,42;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
LA;1902;11;25;Joseph Lamb;W. Feliciana ;30,8798;-91,42;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
NC;1918;11;5;George Taylor;Wake ;35,7903;-78,6503;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AL;1921;1;13;Wm. Beard;Walker ;33,8033;-87,2974;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1884;2;3;Jeff Rogers;Walker ;34,7356;-85,301;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1916;9;20;Henry White;Walker ;34,7356;-85,301;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1920;11;5;Ben Jacobs;Walthall ;31,1484;-90,1061;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1920;11;23;Harry Jacobs;Walthall ;31,1484;-90,1061;Blk;Male;;Rape;;Horsey Jacobs;;;;;;;;;;;;;;;;;;;;;;
MS;1925;4;21;Wm. Buckley;Walthall ;31,1484;-90,1061;Blk;Male;;Attacking children (girls);;;;;;;;;;;;;;;;;;;;;;;;
GA;1890;7;9;James Harmon;Walton ;33,7816;-83,7339;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1911;6;27;Joe Watts;Walton ;33,7816;-83,7339;Blk;Male;;Acted suspiciously;;Foser Watts;;;;;;;;;;;;;;;;;;;;;;
GA;1911;6;27;Thomas Allen;Walton ;33,7816;-83,7339;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1913;11;21;General Boyd;Walton ;33,7816;-83,7339;Blk;Male;;Being in girl's room;;;;;;;;;;;;;;;;;;;;;;;;
GA;1886;9;9;Unnamed Negro;Ware ;31,0537;-82,4237;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1891;12;13;Welcome Golding;Ware ;31,0537;-82,4237;Blk;Male;;Rioting;;;;;;;;;;;;;;;;;;;;;;;;
GA;1891;12;13;Robert Knight;Ware ;31,0537;-82,4237;Blk;Male;;Rioting;;;;;;;;;;;;;;;;;;;;;;;;
GA;1895;9;2;Wesley Weaver;Ware ;31,0537;-82,4237;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1908;6;27;Walter Wilkins;Ware ;31,0537;-82,4237;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1908;6;27;Albert Baker;Ware ;31,0537;-82,4237;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1888;5;10;Thomas Reney;Warren;36,9936;-86,4238;Blk;Male;;Poisoning horses;;;;;;;;;;;;;;;;;;;;;;;;
KY;1891;4;16;Will Skaggs;Warren;36,9936;-86,4238;Blk;Male;;Murderous assault;;Wm. Skapp;;;;;;;;;;;;;;;;;;;;;;
KY;1892;12;28;Bob Harper;Warren;36,9936;-86,4238;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1894;6;25;Caleb Gadly;Warren;36,9936;-86,4238;Blk;Male;;Attempted rape;;Caleb Godly;;;;;;;;;;;;;;;;;;;;;;
KY;1897;2;4;Robert Morton;Warren;36,9936;-86,4238;Blk;Male;;Insulted white woman;;;;;;;;;;;;;;;;;;;;;;;;
TN;1896;4;12;York Douglass;Warren;35,6787;-85,7785;Wht;Male;;Bad character;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
TN;1896;4;26;Victor Hillis;Warren;35,6787;-85,7785;Wht;Male;;Murder;;Victor Hills;;;;;;;;;;;;;;;;;;;;;;
TN;1898;11;18;John Smartt;Warren;35,6787;-85,7785;Blk;Male;;Mistaken identity;;;;;;;;;;;;;;;;;;;;;;;;
GA;1911;2;25;Charlie Jones;Warren ;33,4089;-82,6767;Blk;Male;;Murder;;Robert Jones;;;;;;;;;;;;;;;;;;;;;;
GA;1911;2;25;John Veazey;Warren ;33,4089;-82,6767;Blk;Male;;Murder;;John Vease;;;;;;;;;;;;;;;;;;;;;;
GA;1919;5;2;Denny Richards;Warren ;33,4089;-82,6767;Blk;Male;;Murder;;Denny Brown;;;;;;;;;;;;;;;;;;;;;;
MS;1885;1;15;Dan Carnahan;Warren ;32,3572;-90,852;Blk;Male;;Rape & assault;Uncertain;Daniel Carrahan;;;;;;;;;;;;;;;;;;;;;;
MS;1886;3;29;Fred Villerosa;Warren ;32,3572;-90,852;Wht;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1886;12;29;Robert Beasley;Warren ;32,3572;-90,852;Blk;Male;Blk;Murder;;Robert Beasly;;;;;;;;;;;;;;;;;;;;;;
MS;1886;12;29;Raymond Murphy;Warren ;32,3572;-90,852;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1888;4;30;Tom Harris;Warren ;32,3572;-90,852;Blk;Male;;Rape;;James Harris;Tom Carter;;;;;;;;;;;;;;;;;;;;;
MS;1888;5;8;— Marley;Warren ;32,3572;-90,852;Other;Male;;Murder;;— Morley;;;;;;;;;;;;;;;;;;;;;;
MS;1889;2;22;Wesley Thomas;Warren ;32,3572;-90,852;Blk;Male;;Attempted rape;;Thomas Wesley;;;;;;;;;;;;;;;;;;;;;;
MS;1891;7;3;Henry Gentry;Warren ;32,3572;-90,852;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1892;7;5;Smith Tooley;Warren ;32,3572;-90,852;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1892;7;5;John L. Adams;Warren ;32,3572;-90,852;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1892;12;28;Unnamed Negro;Warren ;32,3572;-90,852;Blk;Male;Blk;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;8;9;John Gordon;Warren ;32,3572;-90,852;Blk;Male;;Murder;;Louis Nelson;;;;;;;;;;;;;;;;;;;;;;
MS;1903;5;2;Ben Bryant;Warren ;32,3572;-90,852;Blk;Male;;Murder;;Robert Bryant;;;;;;;;;;;;;;;;;;;;;;
MS;1903;7;7;Cato Garrett;Warren ;32,3572;-90,852;Blk;Male;;Murder;;Cato Jarrett;;;;;;;;;;;;;;;;;;;;;;
MS;1907;7;29;Samuel Washington;Warren ;32,3572;-90,852;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1915;1;20;Edward Johnson;Warren ;32,3572;-90,852;Blk;Male;;Theft;;;;;;;;;;;;;;;;;;;;;;;;
MS;1919;5;14;Lloyd Clay;Warren ;32,3572;-90,852;Blk;Male;;Entered lady's room;;;;;;;;;;;;;;;;;;;;;;;;
NC;1921;1;24;Alfred Williams;Warren ;32,3572;-90,852;Blk;Male;;Race prejudice;;;;;;;;;;;;;;;;;;;;;;;;
NC;1921;1;24;Plummer Bullock;Warren ;32,3572;-90,852;Blk;Male;;Race prejudice;;;;;;;;;;;;;;;;;;;;;;;;
KY;1887;1;29;Wm. Lud Cornish;Washington;37,7534;-85,1748;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;4;25;George Ray;Washington;37,7534;-85,1748;Blk;Male;;Bad reputation;;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;8;26;Harrison Lewis;Washington;37,7534;-85,1748;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1902;1;11;James Mayes;Washington;37,7534;-85,1748;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1892;6;18;Christian Chalma;Washington ;31,4076;-88,2079;Wht;Male;;Attempted murder;;Chris. Chambers;Chris. Chambliss;;;;;;;;;;;;;;;;;;;;;
AL;1895;10;22;Dick Henderson;Washington ;31,4076;-88,2079;Blk;Male;;Attempted rape;;Jack Henderson;John Henderson;;;;;;;;;;;;;;;;;;;;;
AL;1907;11;2;Hank Lucas;Washington ;31,4076;-88,2079;Blk;Male;;Complicity in murder;;Henry Lucas;;;;;;;;;;;;;;;;;;;;;;
AL;1907;11;2;Abe Sumrell;Washington ;31,4076;-88,2079;Blk;Male;;Murder;;Abram Sumroll;;;;;;;;;;;;;;;;;;;;;;
